standard_ID,element,measured_conc,standard_conc,configuration,measured_ca,standard_ca,measured_ratio,standard_ratio,measured_ratio_log,standard_ratio_log,ratio_id_log
NCS DC60113 Gypsum,K,1427.7066666666667,3155,"Dry, WS 1 x 15 mm",94181.32,200116,0.015159127804395465,0.01576585580363389,-4.189152433114573,-4.14990870241987,log(K/Ca)
NCS DC60113 Gypsum,Mg,10804.16,29677,"Dry, WS 1 x 15 mm",94181.32,200116,0.1147165913580315,0.1482989865877791,-2.1652906152811884,-1.908524863389724,log(Mg/Ca)
NCS DC60113 Gypsum,S,69001.225,13030,"Dry, WS 1 x 15 mm",94181.32,200116,0.7326423647491881,0.06511223490375583,-0.31109760236892425,-2.731642807276292,log(S/Ca)
NCS DC60113 Gypsum,Si,18905.291666666664,33707,"Dry, WS 1 x 15 mm",94181.32,200116,0.20073292311752122,0.16843730636230986,-1.6057799951906135,-1.781191667491,log(Si/Ca)
NCS DC60114 Gypsum,Fe,482.6616666666667,2658,"Dry, WS 1 x 15 mm",91492.39833333332,216411,0.00527542916634659,0.012282185286330178,-5.244695244380318,-4.399605417182357,log(Fe/Ca)
NCS DC60114 Gypsum,K,427.37333333333333,1909,"Dry, WS 1 x 15 mm",91492.39833333332,216411,0.004671134882444424,0.008821178221070093,-5.366353221312093,-4.7305998327298004,log(K/Ca)
NCS DC60114 Gypsum,Mg,2779.5483333333336,19242,"Dry, WS 1 x 15 mm",91492.39833333332,216411,0.030380101341388317,0.08891414946560018,-3.4939674460271735,-2.420083987534338,log(Mg/Ca)
NCS DC60114 Gypsum,S,74011.63,15070,"Dry, WS 1 x 15 mm",91492.39833333332,216411,0.8089374783941524,0.06963601665349728,-0.21203364748840126,-2.6644733648350067,log(S/Ca)
NCS DC60114 Gypsum,Si,10383.263333333334,19448,"Dry, WS 1 x 15 mm",91492.39833333332,216411,0.11348771616527198,0.08986604192947678,-2.17606067553646,-2.4094351404595886,log(Si/Ca)
NCS DC60114 Gypsum,Ti,11.855,348,"Dry, WS 1 x 15 mm",91492.39833333332,216411,1.2957360628812898e-4,0.001608051346743003,-8.951261449970822,-6.432732176681073,log(Ti/Ca)
NCS DC60116,Fe,398.68666666666667,650,"Dry, WS 1 x 15 mm",318.75,550,1.2507816993464052,1.1818181818181819,0.22376871533557854,0.16705408466316624,log(Fe/Ca)
NCS DC60116,K,14.906666666666666,506,"Dry, WS 1 x 15 mm",318.75,550,0.04676601307189542,0.92,-3.062598556293902,-0.08338160893905101,log(K/Ca)
NCS DC60116,Mg,133.92333333333332,398,"Dry, WS 1 x 15 mm",318.75,550,0.42015163398692806,0.7236363636363636,-0.8671395995593539,-0.3234662729420789,log(Mg/Ca)
NCS DC60116,Mn,101.40666666666668,12,"Dry, WS 1 x 15 mm",318.75,550,0.3181385620915033,0.02181818181818182,-1.1452682612571485,-3.8250116284385163,log(Mn/Ca)
NCS DC60116,Si,221913.43666666668,460534,"Dry, WS 1 x 15 mm",318.75,550,696.199016993464,837.3345454545455,6.545635563416365,6.730223686515921,log(Si/Ca)
NCS DC60116,Ti,42.54666666666667,120,"Dry, WS 1 x 15 mm",318.75,550,0.1334797385620915,0.21818181818181817,-2.013805583730703,-1.5224265354444706,log(Ti/Ca)
NCS DC60117 Siliceous Sand and Ore,Fe,199.86833333333337,615,"Dry, WS 1 x 15 mm",594.1516666666666,672,0.3363927841095568,0.9151785714285714,-1.0894758014417147,-0.08863607271663171,log(Fe/Ca)
NCS DC60117 Siliceous Sand and Ore,K,2762.1133333333332,10460,"Dry, WS 1 x 15 mm",594.1516666666666,672,4.648835454471501,15.56547619047619,1.5366167483353548,2.7450553970957645,log(K/Ca)
NCS DC60117 Siliceous Sand and Ore,Mg,150.49666666666667,151,"Dry, WS 1 x 15 mm",594.1516666666666,672,0.25329671716817537,0.22470238095238096,-1.373193682310465,-1.4929785037082253,log(Mg/Ca)
NCS DC60117 Siliceous Sand and Ore,Mn,114,1936,"Dry, WS 1 x 15 mm",594.1516666666666,672,0.19187020149176276,2.880952380952381,-1.650936169465379,1.0581209273133727,log(Mn/Ca)
NCS DC60117 Siliceous Sand and Ore,Si,218694.515,441367,"Dry, WS 1 x 15 mm",594.1516666666666,672,368.0786022648538,656.796130952381,5.908296508472186,6.487373667366271,log(Si/Ca)
NCS DC60117 Siliceous Sand and Ore,Ti,73.73,114,"Dry, WS 1 x 15 mm",594.1516666666666,672,0.12409289435076903,0.16964285714285715,-2.086724845858315,-1.7740598921286541,log(Ti/Ca)
NCS DC71306 Rock,Ba,170.19666666666666,44.3,"Dry, WS 1 x 15 mm",113486.49,214553,0.0014997086143616447,2.0647578919893918e-4,-6.502484446836562,-8.485327396025426,log(Ba/Ca)
NCS DC71306 Rock,Cr,257.56,2.6,"Dry, WS 1 x 15 mm",113486.49,214553,0.0022695212443348983,1.211821787623571e-5,-6.088186375311875,-11.32080062804908,log(Cr/Ca)
NCS DC71306 Rock,Fe,156.26333333333335,1329,"Dry, WS 1 x 15 mm",113486.49,214553,0.001376933354211002,0.006194273675968176,-6.587896459672695,-5.084130014363271,log(Fe/Ca)
NCS DC71306 Rock,K,17.02,315,"Dry, WS 1 x 15 mm",113486.49,214553,1.499737986433451e-4,0.0014681687042362493,-8.80504995483663,-6.523739434250882,log(K/Ca)
NCS DC71306 Rock,Mg,73544.77,131498,"Dry, WS 1 x 15 mm",113486.49,214553,0.6480486796269759,0.612892851649709,-0.4337894625703091,-0.4895651517176945,log(Mg/Ca)
NCS DC71306 Rock,Mn,159.66833333333332,77,"Dry, WS 1 x 15 mm",113486.49,214553,0.0014069369255612126,3.5888568325774983e-4,-6.566340330880171,-7.932506651222832,log(Mn/Ca)
NCS DC71306 Rock,P,26.186666666666667,26,"Dry, WS 1 x 15 mm",113486.49,214553,2.3074699611087333e-4,1.2118217876235708e-4,-8.374188702603757,-9.018215535055033,log(P/Ca)
NCS DC71306 Rock,Pb,34.77166666666667,4.44,"Dry, WS 1 x 15 mm",113486.49,214553,3.063947670481893e-4,2.0694187450187136e-5,-8.09063619906813,-10.785657696632382,log(Pb/Ca)
NCS DC71306 Rock,Si,1831.565,2899,"Dry, WS 1 x 15 mm",113486.49,214553,0.016139057609412363,0.013511812932002815,-4.126513006357255,-4.30419094415486,log(Si/Ca)
NCS DC71306 Rock,Sr,6.286666666666667,27,"Dry, WS 1 x 15 mm",113486.49,214553,5.539572742682117e-5,1.2584303179167852e-4,-9.801008089444656,-8.980475207072187,log(Sr/Ca)
NCS DC71306 Rock,U,11.15,0.16,"Dry, WS 1 x 15 mm",113486.49,214553,9.824958019232069e-5,7.457364846914282e-7,-9.22799958007573,-14.108893536824826,log(U/Ca)
NCS DC71306 Rock,V,472.2183333333333,21,"Dry, WS 1 x 15 mm",113486.49,214553,0.004161009238485861,9.787791361574996e-5,-5.481997628727643,-9.231789635353092,log(V/Ca)
NCS DC71306 Rock,Zn,22.083333333333332,11.7,"Dry, WS 1 x 15 mm",113486.49,214553,1.9458997571722707e-4,5.4531980443060686e-5,-8.544615901783637,-9.816723231272805,log(Zn/Ca)
NCS DC71306 Rock,Zr,5.293333333333333,3,"Dry, WS 1 x 15 mm",113486.49,214553,4.6642850028521744e-5,1.3982559087964279e-5,-9.972990910830978,-11.177699784408405,log(Zr/Ca)
NCS DC73301 Rock,Ba,43.93666666666667,343,"Dry, WS 1 x 15 mm",5148.588333333333,11078,0.008533730766977226,0.030962267557320816,-4.763728642994133,-3.4749859914271095,log(Ba/Ca)
NCS DC73301 Rock,Cr,198.30166666666668,5,"Dry, WS 1 x 15 mm",5148.588333333333,11078,0.03851573554304368,4.5134500812421015e-4,-3.256688405786056,-7.7032785261589485,log(Cr/Ca)
NCS DC73301 Rock,Cu,51.626666666666665,3.2,"Dry, WS 1 x 15 mm",5148.588333333333,11078,0.010027344064861792,2.8886080519949453e-4,-4.602439511190241,-8.149565628787368,log(Cu/Ca)
NCS DC73301 Rock,Fe,5642.883333333333,7204,"Dry, WS 1 x 15 mm",5148.588333333333,11078,1.0960059278384722,0.650297887705362,0.09167259712294198,-0.4303247322972025,log(Fe/Ca)
NCS DC73301 Rock,K,21522.403333333332,41591,"Dry, WS 1 x 15 mm",5148.588333333333,11078,4.18025329273105,3.754378046578805,1.4303718410479216,1.3229226380962542,log(K/Ca)
NCS DC73301 Rock,Mg,165.73666666666668,2533,"Dry, WS 1 x 15 mm",5148.588333333333,11078,0.03219070081669636,0.22865138111572486,-3.4360776626534757,-1.475556788591374,log(Mg/Ca)
NCS DC73301 Rock,Mn,202.50666666666663,463,"Dry, WS 1 x 15 mm",5148.588333333333,11078,0.03933246427095064,0.04179454775230186,-3.2357050382350154,-3.174989384506815,log(Mn/Ca)
NCS DC73301 Rock,P,30.723333333333333,177,"Dry, WS 1 x 15 mm",5148.588333333333,11078,0.005967331498310378,0.015977613287597038,-5.121455436712934,-4.13656670601922,log(P/Ca)
NCS DC73301 Rock,Pb,44.038333333333334,31,"Dry, WS 1 x 15 mm",5148.588333333333,11078,0.00855347728001818,0.002798339050370103,-4.761417379295929,-5.878729234107903,log(Pb/Ca)
NCS DC73301 Rock,Si,157953.19333333333,340480,"Dry, WS 1 x 15 mm",5148.588333333333,11078,30.67893238049394,30.734789673226214,3.4235761773438305,3.4253952271023125,log(Si/Ca)
NCS DC73301 Rock,Sr,37.593333333333334,106,"Dry, WS 1 x 15 mm",5148.588333333333,11078,0.007301677838553157,0.009568514172233256,-4.919651116339471,-4.649277344480982,log(Sr/Ca)
NCS DC73301 Rock,Ti,801.2116666666667,2,"Dry, WS 1 x 15 mm",5148.588333333333,11078,0.15561773728915337,1.8053800324968405e-4,-1.8603526808736555,-8.619569258033104,log(Ti/Ca)
NCS DC73301 Rock,U,159.47166666666666,18.8,"Dry, WS 1 x 15 mm",5148.588333333333,11078,0.030973862414713678,0.0016970572305470301,-3.474611578058578,-6.378859568757146,log(U/Ca)
NCS DC73301 Rock,V,356.87166666666667,24,"Dry, WS 1 x 15 mm",5148.588333333333,11078,0.0693144690470171,0.002166456038996209,-2.6691016060223314,-6.134662608245104,log(V/Ca)
NCS DC73301 Rock,Zn,19.281666666666663,28,"Dry, WS 1 x 15 mm",5148.588333333333,11078,0.0037450394978817813,0.002527532045495577,-5.5873231152376555,-5.980511928417846,log(Zn/Ca)
NCS DC73301 Rock,Zr,67.34,167,"Dry, WS 1 x 15 mm",5148.588333333333,11078,0.013079313326338968,0.01507492327134862,-4.336723432317469,-4.194722626176294,log(Zr/Ca)
NCS DC73305 Rock,Ba,13.62,450,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,0.011768246758763902,0.10494402985074627,-4.442350327279122,-2.2543281199862726,log(Ba/Ca)
NCS DC73305 Rock,Cr,147.73,99,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,0.12764486737681285,0.02308768656716418,-2.058503344666972,-3.768455852616048,log(Cr/Ca)
NCS DC73305 Rock,Cu,33.69,42,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,0.029109561916501898,0.009794776119402986,-3.536688570582027,-4.625906084467269,log(Cu/Ca)
NCS DC73305 Rock,Fe,13238.661666666669,9722,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,11.438754570420112,2.267257462686567,2.4370071138032765,0.8185709348547628,log(Fe/Ca)
NCS DC73305 Rock,K,9994.836666666666,34534,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,8.63595478758257,8.053638059701493,2.155934277296403,2.086123922221738,log(K/Ca)
NCS DC73305 Rock,Mg,326.50333333333333,12124,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,0.2821124665363884,2.827425373134328,-1.2654494700456629,1.0393665354270558,log(Mg/Ca)
NCS DC73305 Rock,Mn,94.66166666666668,173,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,0.08179161908437511,0.040345149253731345,-2.503580496803662,-3.210284108252859,log(Mn/Ca)
NCS DC73305 Rock,Pb,26.051666666666662,1.5,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,0.022509724068311126,3.498134328358209e-4,-3.793807882321164,-7.9581105946424735,log(Pb/Ca)
NCS DC73305 Rock,Si,68027.58166666667,276900,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,58.778661340330146,64.57555970149254,4.0737788866642415,4.1678360064084155,log(Si/Ca)
NCS DC73305 Rock,Sr,14.538333333333332,90,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,0.012561724972674684,0.020988805970149255,-4.377100788783416,-3.8637660324203726,log(Sr/Ca)
NCS DC73305 Rock,Ti,1081.2833333333333,3950,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,0.9342737946259492,0.9211753731343284,-0.06798574171321067,-0.08210484485547032,log(Ti/Ca)
NCS DC73305 Rock,U,47.358333333333334,2.1,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,0.04091957068652426,4.897388059701493e-4,-3.196146829485413,-7.6216383580212606,log(U/Ca)
NCS DC73305 Rock,V,335.86,87,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,0.29019701588828517,0.02028917910447761,-1.2371952215336266,-3.8976675840960544,log(V/Ca)
NCS DC73305 Rock,Zn,16.04,20,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,0.013859227460394492,0.0046641791044776115,-4.2788040255621205,-5.367843429196647,log(Zn/Ca)
NCS DC73305 Rock,Zr,25.631666666666668,214,"Dry, WS 1 x 15 mm",1157.3516666666667,4288,0.022146826591168633,0.049906716417910446,-3.810061061776711,-2.9975996877287865,log(Zr/Ca)
Titano Gypsum TIG-1,Cr,234.15333333333336,246,"Dry, WS 1 x 15 mm",71484.36166666666,230848,0.0032755882248091703,0.00106563626282229,-5.7212578153942255,-6.844183228330848,log(Cr/Ca)
Titano Gypsum TIG-1,Mn,77.58833333333334,35,"Dry, WS 1 x 15 mm",71484.36166666666,230848,0.0010853889091872939,1.5161491544219574e-4,-6.825816914567299,-8.794166702773797,log(Mn/Ca)
Titano Gypsum TIG-1,S,64402.875,17370,"Dry, WS 1 x 15 mm",71484.36166666666,230848,0.9009365614861637,0.07524431660659828,-0.10432043285799716,-2.5870149050280604,log(S/Ca)
Titano Gypsum TIG-1,Si,532.32,514,"Dry, WS 1 x 15 mm",71484.36166666666,230848,0.007446663684040732,0.0022265733296368173,-4.899989174540956,-6.107291498808046,log(Si/Ca)
Titano Gypsum TIG-1,Ti,1864.8283333333336,4916,"Dry, WS 1 x 15 mm",71484.36166666666,230848,0.026087220894957054,0.02129539783753812,-3.646309705439805,-3.8492642935772854,log(Ti/Ca)
Titano Gypsum TIG-1,U,9.586666666666666,2.5,"Dry, WS 1 x 15 mm",71484.36166666666,230848,1.3410858603409693e-4,1.0829636817299694e-5,-8.916860742626387,-11.433224032389056,log(U/Ca)
Titano Gypsum TIG-1,V,645.4233333333333,560,"Dry, WS 1 x 15 mm",71484.36166666666,230848,0.009028874543819223,0.002425838647075132,-4.707327554556826,-6.0215779805340155,log(V/Ca)
Titano Gypsum TIG-1,Zn,22.41,32,"Dry, WS 1 x 15 mm",71484.36166666666,230848,0.00031349514044062366,1.386193512614361e-4,-8.067726698998287,-8.883778861463485,log(Zn/Ca)
Titano Gypsum TIG-1,Zr,2.1533333333333333,80,"Dry, WS 1 x 15 mm",71484.36166666666,230848,3.012313858763095e-5,3.465483781535902e-4,-10.410216957684721,-7.967488129589329,log(Zr/Ca)
